Case ID;RemainingTime[s];ElapsedTime[s];Activity;Resource;Start Timestamp;Complete Timestamp;Span;Work Order  Qty;Part Desc.;Worker ID;Report Type;Qty Completed;Qty Rejected;Qty for MRB;Rework
Case185;7371600.0;176400.0;Packing;Packing;2012/01/05 00:00:00.000;2012/01/05 01:00:00.000;000:00;17;Cable Head;ID4820;D;0;0;0;
Case185;7338420.0;209580.0;Final Inspection Q.C.;Quality Check 1;2012/01/05 09:30:00.000;2012/01/05 10:13:00.000;000:43;17;Cable Head;ID4287;D;5;0;0;
Case185;7322400.0;225600.0;Turning & Milling Q.C.;Quality Check 1;2012/01/05 11:30:00.000;2012/01/05 14:40:00.000;003:10;17;Cable Head;ID4287;D;0;0;0;
Case185;7075560.0;472440.0;Turning & Milling Q.C.;Quality Check 1;2012/01/08 09:00:00.000;2012/01/08 11:14:00.000;002:14;17;Cable Head;ID4287;D;7;0;0;
Case185;7066980.0;481020.0;Laser Marking - Machine 7;Machine 7- Laser Marking;2012/01/08 12:40:00.000;2012/01/08 13:37:00.000;000:57;17;Cable Head;ID0998;D;7;0;0;Y
Case185;5524800.0;2023200.0;Lapping - Machine 1;Machine 1 - Lapping;2012/01/26 08:00:00.000;2012/01/26 10:00:00.000;002:00;17;Cable Head;ID0998;D;7;0;0;Y
Case185;5170920.0;2377080.0;Final Inspection Q.C.;Quality Check 1;2012/01/30 11:00:00.000;2012/01/30 12:18:00.000;001:18;17;Cable Head;ID4287;D;0;0;5;
Case185;423000.0;7125000.0;Final Inspection Q.C.;Quality Check 1;2012/03/25 10:15:00.000;2012/03/25 11:10:00.000;000:55;17;Cable Head;ID4287;D;0;0;0;
Case185;408060.0;7139940.0;Lapping - Machine 1;Machine 1 - Lapping;2012/03/25 14:47:00.000;2012/03/25 15:19:00.000;000:32;17;Cable Head;ID0998;D;0;0;0;
Case185;351480.0;7196520.0;Round Grinding - Machine 2;Machine 2 - Round Grinding;2012/03/26 04:20:00.000;2012/03/26 07:02:00.000;002:42;17;Cable Head;ID4385;S;0;0;0;
Case185;342420.0;7205580.0;Round Grinding - Machine 2;Machine 2 - Round Grinding;2012/03/26 07:04:00.000;2012/03/26 09:33:00.000;002:29;17;Cable Head;ID4355;S;1;0;0;
Case185;335460.0;7212540.0;Round Grinding - Machine 2;Machine 2 - Round Grinding;2012/03/26 09:34:00.000;2012/03/26 11:29:00.000;001:55;17;Cable Head;ID4355;D;6;0;0;
Case185;325440.0;7222560.0;Round Grinding - Machine 2;Machine 2 - Round Grinding;2012/03/26 11:29:00.000;2012/03/26 14:16:00.000;002:47;17;Cable Head;ID4355;S;1;0;0;
Case185;318360.0;7229640.0;Round Grinding - Machine 2;Machine 2 - Round Grinding;2012/03/26 14:16:00.000;2012/03/26 16:14:00.000;001:58;17;Cable Head;ID4355;D;6;0;0;
Case185;139080.0;7408920.0;Final Inspection Q.C.;Quality Check 1;2012/03/28 09:00:00.000;2012/03/28 18:02:00.000;009:02;17;Cable Head;ID4287;D;0;0;0;
Case185;60600.0;7487400.0;Final Inspection Q.C.;Quality Check 1;2012/03/29 12:00:00.000;2012/03/29 15:50:00.000;003:50;17;Cable Head;ID4287;D;0;0;0;
Case185;27600.0;7520400.0;Packing;Packing;2012/03/30 00:00:00.000;2012/03/30 01:00:00.000;000:00;17;Cable Head;ID4491;D;7;0;0;
Case185;0.0;7548000.0;Final Inspection Q.C.;Quality Check 1;2012/03/30 08:00:00.000;2012/03/30 08:40:00.000;000:40;17;Cable Head;ID4287;D;7;0;0;
Case187;4808700.0;9000.0;Lapping - Machine 1;Machine 1 - Lapping;2012/01/02 07:00:00.000;2012/01/02 09:30:00.000;002:30;200;Cable Head;ID4882;D;0;0;0;
Case187;4094760.0;722940.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/01/10 13:25:00.000;2012/01/10 15:49:00.000;002:24;200;Cable Head;ID4385;S;0;0;0;
Case187;4079460.0;738240.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/01/10 17:44:00.000;2012/01/10 20:04:00.000;002:20;200;Cable Head;ID4355;S;2;0;0;
Case187;4040580.0;777120.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/01/10 20:05:00.000;2012/01/11 06:52:00.000;010:47;200;Cable Head;ID4445;D;33;0;0;
Case187;4008060.0;809640.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/01/11 06:57:00.000;2012/01/11 15:54:00.000;008:57;200;Cable Head;ID4385;D;25;0;0;
Case187;3993360.0;824340.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/01/11 15:54:00.000;2012/01/11 19:59:00.000;004:05;200;Cable Head;ID4355;D;10;0;0;
Case187;3954660.0;863040.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/01/11 20:00:00.000;2012/01/12 06:44:00.000;010:44;200;Cable Head;ID4445;D;37;0;0;
Case187;3921840.0;895860.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/01/12 06:59:00.000;2012/01/12 15:51:00.000;008:52;200;Cable Head;ID4385;D;21;0;0;
Case187;3893580.0;924120.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/01/12 16:04:00.000;2012/01/12 23:42:00.000;007:38;200;Cable Head;ID4872;D;23;0;0;
Case187;3880620.0;937080.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/01/13 00:21:00.000;2012/01/13 03:18:00.000;002:57;200;Cable Head;ID4445;D;7;0;0;
Case187;3664860.0;1152840.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/01/15 12:21:00.000;2012/01/15 16:09:00.000;003:48;200;Cable Head;ID4445;D;0;0;0;
Case187;3661560.0;1156140.0;Lapping - Machine 1;Machine 1 - Lapping;2012/01/15 15:14:00.000;2012/01/15 15:57:00.000;000:43;200;Cable Head;ID4882;D;0;0;0;
Case187;3634920.0;1182780.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/01/15 16:19:00.000;2012/01/15 23:39:00.000;007:20;200;Cable Head;ID4385;D;14;0;0;
Case187;3614280.0;1203420.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/01/15 23:33:00.000;2012/01/16 05:17:00.000;005:44;200;Cable Head;ID4528;D;8;0;0;
Case187;3556500.0;1261200.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/01/16 19:28:00.000;2012/01/16 21:20:00.000;001:52;200;Cable Head;ID4385;D;0;0;0;
Case187;3548100.0;1269600.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/01/16 21:21:00.000;2012/01/16 23:40:00.000;002:19;200;Cable Head;ID4385;D;0;0;0;
Case187;3316380.0;1501320.0;Final Inspection Q.C.;Quality Check 1;2012/01/19 10:11:00.000;2012/01/19 16:02:00.000;005:51;200;Cable Head;ID4493;D;0;0;0;
Case187;3057240.0;1760460.0;Final Inspection Q.C.;Quality Check 1;2012/01/22 10:14:00.000;2012/01/22 16:01:00.000;005:47;200;Cable Head;ID4493;D;0;0;0;
Case187;2970840.0;1846860.0;Final Inspection Q.C.;Quality Check 1;2012/01/23 10:05:00.000;2012/01/23 16:01:00.000;005:56;200;Cable Head;ID4493;D;0;0;0;
Case187;2884980.0;1932720.0;Final Inspection Q.C.;Quality Check 1;2012/01/24 09:51:00.000;2012/01/24 15:52:00.000;006:01;200;Cable Head;ID4493;D;0;0;0;
Case187;2852100.0;1965600.0;Packing;Packing;2012/01/25 00:00:00.000;2012/01/25 01:00:00.000;000:00;200;Cable Head;ID4820;D;60;0;0;
Case187;2812440.0;2005260.0;Final Inspection Q.C.;Quality Check 1;2012/01/25 10:01:00.000;2012/01/25 12:01:00.000;002:00;200;Cable Head;ID4493;D;60;0;0;
Case187;2654100.0;2163600.0;Final Inspection Q.C.;Quality Check 1;2012/01/27 06:49:00.000;2012/01/27 08:00:00.000;001:11;200;Cable Head;ID4493;D;0;0;5;
Case187;2505600.0;2312100.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/01/29 00:00:00.000;2012/01/29 01:15:00.000;000:00;200;Cable Head;ID4385;D;7;0;0;
Case187;2484600.0;2333100.0;Final Inspection Q.C.;Quality Check 1;2012/01/29 06:50:00.000;2012/01/29 07:05:00.000;000:15;200;Cable Head;ID4493;D;0;0;0;
Case187;2484060.0;2333640.0;Final Inspection Q.C.;Quality Check 1;2012/01/29 07:05:00.000;2012/01/29 07:14:00.000;000:09;200;Cable Head;ID4493;D;119;0;0;
Case187;2472660.0;2345040.0;Final Inspection Q.C.;Quality Check 1;2012/01/29 09:35:00.000;2012/01/29 10:36:00.000;001:01;200;Cable Head;ID4493;D;0;0;0;
Case187;2465760.0;2351940.0;Final Inspection Q.C.;Quality Check 1;2012/01/29 10:24:00.000;2012/01/29 12:19:00.000;001:55;200;Cable Head;ID4493;D;0;0;0;
Case187;2460660.0;2357040.0;Final Inspection Q.C.;Quality Check 1;2012/01/29 13:42:00.000;2012/01/29 13:44:00.000;000:02;200;Cable Head;ID4493;D;1;2;0;
Case187;2420100.0;2397600.0;Packing;Packing;2012/01/30 00:00:00.000;2012/01/30 01:00:00.000;000:00;200;Cable Head;ID4820;D;120;0;0;Y
Case187;2333700.0;2484000.0;Packing;Packing;2012/01/31 00:00:00.000;2012/01/31 01:00:00.000;000:00;200;Cable Head;ID4291;D;5;0;0;
Case187;1556100.0;3261600.0;Packing;Packing;2012/02/09 00:00:00.000;2012/02/09 01:00:00.000;000:00;200;Cable Head;ID4491;D;1;0;0;
Case187;1524240.0;3293460.0;Final Inspection Q.C.;Quality Check 1;2012/02/09 06:50:00.000;2012/02/09 09:51:00.000;003:01;200;Cable Head;ID4493;D;1;0;0;
Case187;0.0;4817700.0;Laser Marking - Machine 7;Machine 7- Laser Marking;2012/02/27 00:00:00.000;2012/02/27 01:15:00.000;000:00;200;Cable Head;ID0998;D;0;4;0;
Case188;3120180.0;300.0;Laser Marking - Machine 7;Machine 7- Laser Marking;2012/01/02 12:15:00.000;2012/01/02 14:00:00.000;001:45;350;Punch Holder;ID0998;D;144;0;0;
Case188;3116580.0;3900.0;Lapping - Machine 1;Machine 1 - Lapping;2012/01/02 12:20:00.000;2012/01/02 12:50:00.000;000:30;350;Punch Holder;ID4882;D;0;0;0;
Case188;3106980.0;13500.0;Lapping - Machine 1;Machine 1 - Lapping;2012/01/02 13:20:00.000;2012/01/02 16:00:00.000;002:40;350;Punch Holder;ID4882;D;0;0;0;
Case188;3103380.0;17100.0;Lapping - Machine 1;Machine 1 - Lapping;2012/01/02 16:00:00.000;2012/01/02 17:00:00.000;001:00;350;Punch Holder;ID0998;D;144;0;0;
Case188;1827660.0;1292820.0;Turning & Milling Q.C.;Quality Check 1;2012/01/17 11:18:00.000;2012/01/17 11:22:00.000;000:04;350;Punch Holder;ID4618;D;27;0;0;
Case188;784980.0;2335500.0;Wire Cut - Machine 13;Wire Cut - Machine 13;2012/01/29 07:00:00.000;2012/01/29 13:00:00.000;006:00;350;Punch Holder;ID3767;D;27;0;0;
Case188;520140.0;2600340.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/02/01 12:24:00.000;2012/02/01 14:34:00.000;002:10;350;Punch Holder;ID4445;S;0;0;0;
Case188;507840.0;2612640.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/02/01 14:34:00.000;2012/02/01 17:59:00.000;003:25;350;Punch Holder;ID4445;D;22;0;0;
Case188;461760.0;2658720.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/02/01 20:24:00.000;2012/02/02 06:47:00.000;010:23;350;Punch Holder;ID0420;D;45;0;0;
Case188;452640.0;2667840.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/02/02 07:02:00.000;2012/02/02 09:57:00.000;002:55;350;Punch Holder;ID4445;D;10;0;0;
Case188;450360.0;2670120.0;Final Inspection Q.C.;Quality Check 1;2012/02/02 09:19:00.000;2012/02/02 09:23:00.000;000:04;350;Punch Holder;ID4618;D;0;0;0;
Case188;447900.0;2672580.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/02/02 10:36:00.000;2012/02/02 13:31:00.000;002:55;350;Punch Holder;ID4445;D;12;0;0;
Case188;437640.0;2682840.0;Laser Marking - Machine 7;Machine 7- Laser Marking;2012/02/02 10:38:00.000;2012/02/02 10:40:00.000;000:02;350;Punch Holder;ID0998;D;27;0;0;
Case188;437520.0;2682960.0;Lapping - Machine 1;Machine 1 - Lapping;2012/02/02 13:29:00.000;2012/02/02 13:30:00.000;000:01;350;Punch Holder;ID0998;D;27;0;0;
Case188;436080.0;2684400.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/02/02 13:32:00.000;2012/02/02 13:55:00.000;000:23;350;Punch Holder;ID4445;D;0;0;0;
Case188;396480.0;2724000.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/02/02 19:58:00.000;2012/02/03 00:55:00.000;004:57;350;Punch Holder;ID0420;D;23;0;0;
Case188;353340.0;2767140.0;Final Inspection Q.C.;Quality Check 1;2012/02/03 10:36:00.000;2012/02/03 12:54:00.000;002:18;350;Punch Holder;ID4618;D;0;0;0;
Case188;226980.0;2893500.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/02/04 22:45:00.000;2012/02/05 06:53:00.000;008:08;350;Punch Holder;ID4445;D;39;0;0;Y
Case188;202200.0;2918280.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/02/05 00:00:00.000;2012/02/05 01:15:00.000;000:00;350;Punch Holder;ID4445;D;20;0;0;
Case188;185460.0;2935020.0;Final Inspection Q.C.;Quality Check 1;2012/02/05 07:28:00.000;2012/02/05 11:32:00.000;004:04;350;Punch Holder;ID4618;D;0;0;0;
Case188;176160.0;2944320.0;Final Inspection Q.C.;Quality Check 1;2012/02/05 14:04:00.000;2012/02/05 14:07:00.000;000:03;350;Punch Holder;ID4618;D;27;0;0;
Case188;175620.0;2944860.0;Turning & Milling Q.C.;Quality Check 1;2012/02/05 14:15:00.000;2012/02/05 14:18:00.000;000:03;350;Punch Holder;ID4618;D;0;5;0;
Case188;175500.0;2944980.0;Turning & Milling Q.C.;Quality Check 1;2012/02/05 14:16:00.000;2012/02/05 14:43:00.000;000:27;350;Punch Holder;ID4618;D;0;0;0;
Case188;174000.0;2946480.0;Turning & Milling Q.C.;Quality Check 1;2012/02/05 14:17:00.000;2012/02/05 14:43:00.000;000:26;350;Punch Holder;ID4618;D;0;0;0;
Case188;173940.0;2946540.0;Final Inspection Q.C.;Quality Check 1;2012/02/05 14:39:00.000;2012/02/05 14:44:00.000;000:05;350;Punch Holder;ID4618;D;0;6;0;
Case188;136980.0;2983500.0;Packing;Packing;2012/02/06 00:00:00.000;2012/02/06 01:00:00.000;000:00;350;Punch Holder;ID4820;D;27;0;0;
Case188;75720.0;3044760.0;Final Inspection Q.C.;Quality Check 1;2012/02/06 07:14:00.000;2012/02/06 18:01:00.000;010:47;350;Punch Holder;ID4618;D;0;0;0;
Case188;50580.0;3069900.0;Packing;Packing;2012/02/07 00:00:00.000;2012/02/07 01:00:00.000;000:00;350;Punch Holder;ID4491;D;149;0;0;
Case188;0.0;3120480.0;Final Inspection Q.C.;Quality Check 1;2012/02/07 13:48:00.000;2012/02/07 15:03:00.000;000:00;350;Punch Holder;ID4618;D;149;0;0;
Case189;258300.0;4500.0;Turning & Milling Q.C.;Quality Check 1;2012/01/02 00:00:00.000;2012/01/02 01:15:00.000;000:00;8;Tube;ID4163;D;0;1;0;
Case189;212400.0;50400.0;Turning & Milling Q.C.;Quality Check 1;2012/01/02 13:00:00.000;2012/01/02 14:00:00.000;001:00;8;Tube;ID4163;D;0;1;0;
Case189;204600.0;58200.0;Turning & Milling Q.C.;Quality Check 1;2012/01/02 14:00:00.000;2012/01/02 16:10:00.000;002:10;8;Tube;ID4163;D;0;1;0;Y
Case189;129600.0;133200.0;Final Inspection Q.C.;Quality Check 1;2012/01/03 07:00:00.000;2012/01/03 13:00:00.000;006:00;8;Tube;ID4163;D;0;0;0;
Case189;43800.0;219000.0;Final Inspection Q.C.;Quality Check 1;2012/01/04 10:00:00.000;2012/01/04 12:50:00.000;002:50;8;Tube;ID4163;D;1;0;0;
Case189;0.0;262800.0;Packing;Packing;2012/01/05 00:00:00.000;2012/01/05 01:00:00.000;000:00;8;Tube;ID4820;D;1;0;0;
Case19;2054520.0;18660.0;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;2012/01/30 10:59:00.000;2012/01/30 16:10:00.000;005:11;33;Cable Head;ID4167;S;1;0;0;
Case19;2047620.0;25560.0;Turning & Milling Q.C.;Quality Check 1;2012/01/30 17:00:00.000;2012/01/30 18:05:00.000;001:05;33;Cable Head;ID4163;S;0;0;0;
Case19;2002320.0;70860.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/01/30 19:50:00.000;2012/01/31 06:40:00.000;010:50;33;Cable Head;ID4932;D;32;0;0;
Case19;1968120.0;105060.0;Turning & Milling Q.C.;Quality Check 1;2012/01/31 14:50:00.000;2012/01/31 16:10:00.000;001:20;33;Cable Head;ID4163;D;33;0;0;
Case19;1906380.0;166800.0;Laser Marking - Machine 7;Machine 7- Laser Marking;2012/02/01 08:27:00.000;2012/02/01 09:19:00.000;000:52;33;Cable Head;ID0998;D;33;0;0;
Case19;293820.0;1779360.0;Lapping - Machine 1;Machine 1 - Lapping;2012/02/20 00:00:00.000;2012/02/20 01:15:00.000;000:00;33;Cable Head;ID4882;D;0;0;0;
Case19;240780.0;1832400.0;Lapping - Machine 1;Machine 1 - Lapping;2012/02/20 15:21:00.000;2012/02/20 15:59:00.000;000:38;33;Cable Head;ID4882;D;31;0;0;
Case19;165120.0;1908060.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/02/21 11:30:00.000;2012/02/21 13:00:00.000;001:30;33;Cable Head;ID4385;S;0;0;0;
Case19;139320.0;1933860.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/02/21 16:22:00.000;2012/02/21 20:10:00.000;003:48;33;Cable Head;ID4872;D;10;0;0;
Case19;112020.0;1961160.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/02/21 20:10:00.000;2012/02/22 03:45:00.000;007:35;33;Cable Head;ID4445;D;21;0;0;
Case19;56880.0;2016300.0;Round  Q.C.;Quality Check 2;2012/02/22 17:49:00.000;2012/02/22 19:04:00.000;000:00;33;Cable Head;ID4493;D;0;0;0;
Case19;39120.0;2034060.0;Packing;Packing;2012/02/23 00:00:00.000;2012/02/23 01:00:00.000;000:00;33;Cable Head;ID4820;D;25;0;0;
Case19;35520.0;2037660.0;Packing;Packing;2012/02/23 00:00:00.000;2012/02/23 01:00:00.000;000:00;33;Cable Head;ID4820;D;4;0;0;Y
Case19;4560.0;2068620.0;Round  Q.C.;Quality Check 2;2012/02/23 08:36:00.000;2012/02/23 09:36:00.000;001:00;33;Cable Head;ID4493;D;29;2;0;Y
Case19;0.0;2073180.0;Final Inspection Q.C.;Quality Check 1;2012/02/23 09:37:00.000;2012/02/23 10:52:00.000;000:00;33;Cable Head;ID4493;D;29;0;0;
Case190;3060600.0;3600.0;Packing;Packing;2012/01/10 00:00:00.000;2012/01/10 01:00:00.000;000:00;16;Seal Head;ID4820;D;7;0;0;
Case190;3007500.0;56700.0;Final Inspection Q.C.;Quality Check 1;2012/01/10 14:30:00.000;2012/01/10 15:45:00.000;000:00;16;Seal Head;ID4493;D;7;0;0;
Case190;1373280.0;1690920.0;Turning & Milling Q.C.;Quality Check 1;2012/01/29 11:19:00.000;2012/01/29 13:42:00.000;002:23;16;Seal Head;ID4493;D;0;0;0;
Case190;122100.0;2942100.0;Final Inspection Q.C.;Quality Check 1;2012/02/13 00:00:00.000;2012/02/13 01:15:00.000;000:00;16;Seal Head;ID4493;D;0;0;0;
Case190;0.0;3064200.0;Turning & Milling Q.C.;Quality Check 1;2012/02/14 09:18:00.000;2012/02/14 11:10:00.000;001:52;16;Seal Head;ID4493;D;0;0;0;
Case192;3989040.0;7200.0;Rework Milling - Machine 28;Manual Milling - Machine 28;2012/01/11 08:00:00.000;2012/01/11 10:00:00.000;002:00;200;Piston;ID3641;D;0;0;0;
Case192;3984900.0;11340.0;Turning & Milling Q.C.;Quality Check 1;2012/01/11 10:08:00.000;2012/01/11 11:09:00.000;001:01;200;Piston;ID4287;D;0;0;0;
Case192;1633620.0;2362620.0;Turning & Milling - Machine 9;Machine 9 - Turning & Milling;2012/02/07 09:54:00.000;2012/02/07 16:17:00.000;006:23;200;Piston;ID4132;S;1;0;0;
Case192;1579620.0;2416620.0;Turning & Milling Q.C.;Quality Check 1;2012/02/08 07:05:00.000;2012/02/08 08:40:00.000;001:35;200;Piston;ID4287;D;0;0;0;
Case192;1574580.0;2421660.0;Turning & Milling - Machine 9;Machine 9 - Turning & Milling;2012/02/08 07:17:00.000;2012/02/08 08:41:00.000;001:24;200;Piston;ID4132;S;0;0;0;
Case192;1549080.0;2447160.0;Turning & Milling - Machine 9;Machine 9 - Turning & Milling;2012/02/08 08:43:00.000;2012/02/08 15:46:00.000;007:03;200;Piston;ID4132;D;7;0;0;Y
Case192;1532820.0;2463420.0;Turning & Milling - Machine 9;Machine 9 - Turning & Milling;2012/02/08 20:14:00.000;2012/02/08 20:17:00.000;000:03;200;Piston;ID4641;D;0;0;0;Y
Case192;1493520.0;2502720.0;Turning & Milling Q.C.;Quality Check 1;2012/02/09 07:00:00.000;2012/02/09 08:40:00.000;001:40;200;Piston;ID4287;D;0;0;0;
Case192;1482660.0;2513580.0;Turning & Milling - Machine 9;Machine 9 - Turning & Milling;2012/02/09 07:12:00.000;2012/02/09 10:13:00.000;003:01;200;Piston;ID4132;D;3;0;0;
Case192;1462080.0;2534160.0;Turning & Milling - Machine 9;Machine 9 - Turning & Milling;2012/02/09 10:16:00.000;2012/02/09 15:56:00.000;005:40;200;Piston;ID3846;D;6;0;0;
Case192;1408740.0;2587500.0;Turning & Milling - Machine 9;Machine 9 - Turning & Milling;2012/02/09 20:14:00.000;2012/02/10 06:45:00.000;010:31;200;Piston;ID4641;D;11;0;0;
Case192;1398420.0;2597820.0;Turning & Milling - Machine 9;Machine 9 - Turning & Milling;2012/02/10 06:54:00.000;2012/02/10 12:53:00.000;005:59;200;Piston;ID3846;D;6;0;0;
Case192;1386660.0;2609580.0;Turning & Milling Q.C.;Quality Check 1;2012/02/10 09:37:00.000;2012/02/10 10:40:00.000;001:03;200;Piston;ID4287;D;0;0;0;
Case192;1236420.0;2759820.0;Turning & Milling - Machine 9;Machine 9 - Turning & Milling;2012/02/11 22:10:00.000;2012/02/12 06:37:00.000;008:27;200;Piston;ID4132;D;9;0;0;
Case192;1234680.0;2761560.0;Turning & Milling - Machine 9;Machine 9 - Turning & Milling;2012/02/12 06:51:00.000;2012/02/12 07:06:00.000;000:15;200;Piston;ID3846;D;0;0;0;
Case192;1202700.0;2793540.0;Turning & Milling - Machine 9;Machine 9 - Turning & Milling;2012/02/12 09:00:00.000;2012/02/12 15:59:00.000;006:59;200;Piston;ID3846;D;7;0;0;
Case192;1196520.0;2799720.0;Turning & Milling - Machine 9;Machine 9 - Turning & Milling;2012/02/12 16:07:00.000;2012/02/12 23:24:00.000;007:17;200;Piston;ID4132;D;8;0;0;
Case192;1176000.0;2820240.0;Turning & Milling Q.C.;Quality Check 1;2012/02/12 17:42:00.000;2012/02/12 18:03:00.000;000:21;200;Piston;ID4287;D;0;0;0;
Case192;1149780.0;2846460.0;Turning & Milling - Machine 9;Machine 9 - Turning & Milling;2012/02/12 23:48:00.000;2012/02/13 06:41:00.000;006:53;200;Piston;ID4794;D;8;0;0;
Case192;1146840.0;2849400.0;Turning & Milling - Machine 9;Machine 9 - Turning & Milling;2012/02/13 07:16:00.000;2012/02/13 14:34:00.000;007:18;200;Piston;ID3846;S;1;0;0;
Case192;1138500.0;2857740.0;Turning & Milling Q.C.;Quality Check 1;2012/02/13 07:30:00.000;2012/02/13 09:49:00.000;002:19;200;Piston;ID4287;D;60;0;0;
Case192;1121400.0;2874840.0;Turning & Milling Q.C.;Quality Check 1;2012/02/13 09:40:00.000;2012/02/13 10:02:00.000;000:22;200;Piston;ID4287;D;6;0;0;
Case192;1119840.0;2876400.0;Turning & Milling - Machine 9;Machine 9 - Turning & Milling;2012/02/13 14:37:00.000;2012/02/13 15:58:00.000;001:21;200;Piston;ID3846;S;0;0;0;
Case192;1116120.0;2880120.0;Turning & Milling Q.C.;Quality Check 1;2012/02/13 15:00:00.000;2012/02/13 16:02:00.000;001:02;200;Piston;ID4287;D;1;0;0;
Case192;1109160.0;2887080.0;Turning & Milling - Machine 9;Machine 9 - Turning & Milling;2012/02/13 16:19:00.000;2012/02/13 17:58:00.000;001:39;200;Piston;ID4132;S;1;0;0;
Case192;1089660.0;2906580.0;Turning & Milling - Machine 9;Machine 9 - Turning & Milling;2012/02/13 18:01:00.000;2012/02/13 23:23:00.000;005:22;200;Piston;ID4132;D;6;0;0;
Case192;1063080.0;2933160.0;Turning & Milling - Machine 9;Machine 9 - Turning & Milling;2012/02/13 23:46:00.000;2012/02/14 06:46:00.000;007:00;200;Piston;ID4932;D;6;0;0;
Case192;1048800.0;2947440.0;Turning & Milling - Machine 9;Machine 9 - Turning & Milling;2012/02/14 07:02:00.000;2012/02/14 13:31:00.000;006:29;200;Piston;ID3846;D;6;0;0;
Case192;1038720.0;2957520.0;Turning & Milling Q.C.;Quality Check 1;2012/02/14 10:44:00.000;2012/02/14 13:35:00.000;002:51;200;Piston;ID4287;D;20;0;0;
Case192;1038540.0;2957700.0;Turning & Milling - Machine 9;Machine 9 - Turning & Milling;2012/02/14 13:32:00.000;2012/02/14 14:47:00.000;000:00;200;Piston;ID3846;D;1;0;0;
Case192;1024980.0;2971260.0;Turning & Milling - Machine 9;Machine 9 - Turning & Milling;2012/02/14 13:33:00.000;2012/02/14 17:21:00.000;003:48;200;Piston;ID3846;D;4;0;0;
Case192;1015560.0;2980680.0;Turning & Milling - Machine 9;Machine 9 - Turning & Milling;2012/02/14 18:01:00.000;2012/02/14 19:58:00.000;001:57;200;Piston;ID4132;D;2;0;0;
Case192;977040.0;3019200.0;Turning & Milling - Machine 9;Machine 9 - Turning & Milling;2012/02/14 19:59:00.000;2012/02/15 06:40:00.000;010:41;200;Piston;ID4932;D;12;0;0;
